	BW1	BW2	R10	R11	R11BF	R12	R1A	R1B	R2	R3	R4	R5	R6	R7	R8	R9
a304409c943a9f680209dbe26fbf40e9	0	0	0	0	0	0.0690770787486893	0	0	0	0	0	0	0	0.0740694558456913	0	0
6c69f4b835b384f6597533b04ec4fb30	0	0	0	0	0	0.049537740461807	0	0	0.0668689128216475	0	0	0	0	0	0	0
43296bc2596482316a270ea425b6c4c0	0	0	0	0	0	0	0	0	0.0454284805717011	0	0	0.0539405156638363	0.0412258240797566	0	0	0
d5435555d0ad3bc59960960bd9831910	0	0	0	0	0	0	0	0	0	0	0	0	0	0.11922442635802	0	0
8c64d84bf57736f82af99484ddfa7fc0	0	0	0.0926908437389627	0	0	0	0	0	0	0	0	0	0	0	0	0
bfc2ec7bdd2e071661722630cf12e22a	0	0	0	0	0.100377122645699	0	0	0	0	0	0	0	0	0	0	0
384330e5e6fcadbbb161be2de941cd27	0	0	0	0	0	0.0617844175076702	0.0517174123374644	0.0394106203599039	0	0	0	0	0	0	0	0
f0ed69c28f94fe0d976ddfc81da05c51	0	0	0	0	0	0.0330251603078713	0	0.0301003584974046	0.0441485474782506	0	0	0.0334524877198449	0.0427820594990745	0	0	0
34c64a1f92ce76489235422b81c73eed	0	0	0	0	0	0	0	0.06730644774731	0.0490683671513091	0	0	0	0	0	0	0
57d67ae7e714de7d31d8e7e0edbeed63	0	0	0	0	0	0	0	0.0521353502435423	0	0.0637539690927427	0	0	0	0	0	0
d1774d7797ee85854914dcc41764f388	0	0	0	0	0	0	0	0	0.0338603902242841	0	0	0	0	0	0	0.096890428330361
9a5c11b7b3feded869b82212e345c0d4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0871627267280818	0
19fab94bc9bf8734b3ad0b9efd2ff49d	0	0.121954517229087	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d95640abead1a141735a3c75bf11843a	0	0	0.0567613177471269	0	0	0	0	0	0.0441485474782506	0	0	0.043616707680645	0	0	0	0
1504aa70384da590e0831529eeab2d17	0	0	0.055393374130076	0	0	0	0	0	0.0633469896008703	0	0	0	0	0	0	0
4815da4449fb085695d0fd9d6de28e00	0	0	0	0	0	0.0865927008578328	0	0	0	0	0	0	0	0	0	0
0655b249adda071f0439d162c66cda36	0	0	0	0	0	0.0617844175076702	0	0	0	0	0	0	0.0594127358908626	0	0	0
c9a90c526917d58a852213c01377d052	0	0	0	0	0	0.0508951901630343	0	0	0	0	0	0	0.0686039181197633	0	0	0
81ec97089cae03e54f4ce0b6892b853a	0	0	0	0	0	0	0	0	0.0794096539708766	0	0	0	0	0	0	0
c76729e19ab92fbce81556bfaeb2fa49	0	0	0	0	0	0	0	0	0	0.0799198297633879	0	0	0	0	0	0
e547e3a423fcd3ca70937369f2ce807f	0	0	0	0	0	0	0	0	0	0.0655502069906071	0	0	0	0	0	0.0606091526731326
0916f00fb9aec05ac27f1fc2d702614c	0	0	0	0	0	0	0	0	0	0	0.0703851002067306	0	0	0	0	0
2e8005e3f4a3d4f46014e83c6e2527ec	0	0	0	0	0	0	0	0	0	0	0.0553399607809092	0	0.0523971079590613	0	0	0
48a7067252dca13bde46ad0a3ad41b04	0	0.120840754016433	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2b2bcd5599b512daa6ff43bc12a321aa	0	0.0284824388695718	0	0	0	0.0330251603078713	0.0500751691729854	0.0508788921058703	0	0	0	0	0.0323401971456342	0	0	0
5ff4e5b9afbbedbfdc042e36ece51f7b	0	0	0	0.107440190864883	0	0	0	0	0	0	0	0	0	0	0	0
84be47495fe11f9dd77beb09130471fd	0	0	0	0	0.0501885613228496	0.0559968837383986	0	0	0.0441485474782506	0	0	0	0	0	0	0
3ba5423e76a24742663192cd7899bcb6	0	0	0	0	0	0.0595369544352241	0	0	0.0414703392705098	0	0.0189814499515357	0	0.0343019590598817	0	0	0
bbccd0aeb8d72063e9f1d9f697369da2	0	0	0	0	0	0.0404473957139505	0.0606440414712324	0.0508788921058703	0	0	0	0	0	0	0	0
08aefff61cb3ca832a4bf7ece3155599	0	0	0	0	0	0	0	0	0.0400641540107502	0	0.046494866959439	0	0.0457359454131755	0	0	0
3dbfe5fd4782e8021ee83429c58d8589	0	0	0	0	0	0	0	0	0	0.0403215504418091	0.0493152535760785	0.0381417044065979	0	0	0	0
33d7cf338bddc97772bd3f3cbb453438	0	0	0	0	0	0	0	0	0	0	0	0	0.0485102957184513	0	0.0698856557814612	0
cd9989260cda6b8da33042746c07d850	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.104978131833565
a58b065df41503cefc69d64960ee50a1	0	0	0.0539907825710912	0	0	0	0	0	0	0.0481934706607701	0	0.0395815172587525	0	0	0	0
4edd55c7d83f0b2e18b51c294523aa83	0	0	0	0	0	0.0583807870086716	0	0	0	0.0570232834907173	0	0	0	0	0	0
7f95b56e899335a524c67202b2cd7ece	0	0	0	0	0	0	0	0.0828248356719776	0	0	0	0	0	0	0	0
231d938be1c7fe357f64e76cb7cefb31	0	0	0	0	0	0	0	0.0254394460529351	0.0338603902242841	0.0340779299131455	0.0402657359324519	0	0	0.0499376169438922	0	0
b420d4a9a43c410aae6291f8a2f6f835	0	0	0	0	0	0	0	0	0.0596173689543279	0	0	0	0.0536301497890957	0	0	0
c6dc1dce809aecea145e2d677b492121	0	0	0	0	0	0	0	0	0.0355130768697233	0	0	0.0528930272967613	0.0471435334565016	0	0	0
e198be581480b22acd2b05bce5c10e62	0	0	0	0	0	0	0	0	0	0.0681558598262909	0	0.0259121855656335	0	0	0.0308166775680683	0
afb4cec23f58c42a782f9db96904bb7d	0	0	0	0	0	0	0	0	0	0.0655502069906071	0	0.042314421837409	0	0	0	0
779e1d839cea84eb7769a9ce59f77365	0	0	0	0	0	0	0	0	0	0.0580326235041915	0	0	0	0	0.0570613990014551	0
3d4d6d124ae46bfbc24c2ce83ec3cb1d	0	0	0	0	0	0	0	0	0	0	0.0636657186047159	0	0	0.0446655624483553	0	0
b0f64fee290c35470c2902d94fbc7e0b	0	0	0	0	0	0	0	0	0	0	0	0	0.0832406771245133	0	0	0
275bbf9abd4dc4086f2070d72aecc655	0	0	0	0	0	0	0	0	0	0	0	0	0	0.114965027751856	0	0
2229f49b46d1773a02efa64cb26be66c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0847958756289117	0
e188e42bd46c315b605131bd9eb1379c	0	0.118581849153321	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5f38e579bd14dc8d59fefcb290a7d48a	0	0	0.0327711620808616	0.0506477916883572	0	0	0	0	0	0	0	0	0	0	0.0627242956729735	0.0285714285714286
0093a56b1db834db75e17313bb7923a2	0	0	0	0.0773657797314174	0	0	0	0	0	0	0.046494866959439	0	0	0	0	0
e9685444959a42b9812ad69fd5abca0b	0	0	0	0	0	0.0308922087538351	0	0.0533622322257312	0	0	0.0413691110703096	0	0	0.0315833220927433	0	0
bd50f682e6ea2dbf27f55bcdf04065d1	0	0	0	0	0	0.0202236978569752	0.018284866484621	0.034130598410581	0.0302856537144674	0	0.0189814499515357	0.0299208146232201	0.0412258240797566	0.027351959268222	0	0.0202030508910442
a16879c5ec6ca63793192e0895f89037	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0839921051131616	0
01f46419b7be8fe3b9ecc1c00ccb8351	0	0	0	0.0206768743725417	0	0.0350284722052029	0.0289109124017392	0.0227537322737207	0.0185460995317678	0.0263966510053672	0.0164384178586928	0.0299208146232201	0.0379222425919198	0	0	0
a22864078f77384af2d0f1cb2a9dbc17	0	0	0	0	0	0.0833844424048864	0	0	0	0	0	0	0	0	0	0
8cc3d63b7ac6f13765ca8071df62cdaa	0	0	0	0	0	0	0	0.0508788921058703	0	0.0600003871005203	0	0	0	0	0	0
dbfb295c577c578c219efd2af20528bc	0	0	0	0	0	0	0	0.0425683352193218	0	0	0.0367574197745837	0.0496180577635	0	0	0	0
3a2a8ba6f048fd14b281747ce4829c75	0	0	0	0	0	0	0	0	0	0.0580326235041915	0.0367574197745837	0	0	0	0.0308166775680683	0
bcb3b6329d83a6bc39cb89b223eb7942	0	0	0	0	0	0	0	0	0	0	0.0677773331494303	0	0	0	0	0
a5b563846f22aefc81b4578da07918d6	0	0	0	0	0	0	0	0	0	0	0	0.0755463537617568	0	0	0	0
bbfe629fb6315cedfe8e32cb35ef1454	0	0	0	0	0	0	0	0	0	0	0	0	0.0816549951949839	0	0	0
6226a8102ac6661a9053daab031d3b63	0	0	0	0	0	0	0	0	0	0	0	0	0	0.112775017130471	0	0
cedbf911dd6b67dce907a4ae68a1682f	0	0	0.0525507688598665	0.0653860179103966	0	0	0	0	0	0	0	0	0	0	0.0403485021779202	0
5c0feb6d0644f4b927291990e5d8d6d3	0	0	0.0350338459065777	0	0	0	0	0	0	0	0	0	0	0	0.0754851356096397	0
e432e068660ab81df9aae1c8c3cf2b6b	0	0	0	0	0.0948474656574106	0	0	0	0	0	0	0	0	0	0	0
e2133affa19831af3bf9497c68c089e8	0	0	0	0	0	0	0	0.0633437098374986	0	0	0	0.0461110721609042	0	0	0	0
c836686ab4af902d34687fe36c8e5e0e	0	0	0	0	0	0	0	0	0	0.0762005678182667	0	0	0	0	0	0
e9951e51181aa7377d32a4ed38fb80d8	0	0	0	0	0	0	0	0	0	0.0431055505876494	0	0	0.0666710243923743	0	0	0
19990f919dae9c64446dfa942a9c146a	0	0	0	0	0	0	0	0	0	0	0	0.0579414083703453	0.0511343414795401	0	0	0
8074f61423f681bf4e6761e4533d10d3	0.105874640627601	0.0900693801443585	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ccf9aee35c5e5caca0fc7ca2d4cee54a	0.0687005386572726	0.105295176024854	0	0	0	0	0	0	0	0	0	0	0	0	0	0
fdcbe2b60a595a502c1f8409fe5fb031	0	0	0.07327854611447	0	0	0	0	0	0	0	0.0355110412114217	0	0	0	0	0
661f1fd7fc6813cf20c8e7b6d75ba5da	0	0	0	0.102345306577966	0	0	0	0	0	0	0	0	0	0	0	0
352ef4c1eb325edeee15971bc8a8e535	0	0	0	0.0637304069598632	0	0	0	0	0	0	0	0	0	0	0.0637965835292461	0
6dbe7aa1602cb4e91bca57a8917b8828	0	0	0	0	0	0.048142030268688	0	0	0	0	0.0342192955414577	0	0.0498395910358312	0	0	0
a9cf21131becb7947ea43b9c89e11846	0	0	0	0	0	0.0420989842123414	0	0	0	0	0	0.0350852651138767	0.0523971079590613	0.0315833220927433	0	0
2c8581902c83baf33b9f1170dbb0a359	0	0	0	0	0	0.0387254330946837	0.0466174455042605	0	0	0	0	0	0.0571699317664694	0	0	0
2a8783bf0f67e93f57c4a6276fe14c82	0	0	0	0	0	0.0116761574017343	0	0	0.0386067848179958	0.0388548182252192	0.0300123075696728	0.0299208146232201	0	0	0	0.0285714285714286
3ea02b0043de12691b1fc69c33c99b0f	0	0	0	0	0	0	0.0408862044191201	0.0469080207707879	0.0441485474782506	0	0	0	0	0	0.0260448461632497	0
5559ec30a111af44a35485b8bbcb77f8	0	0	0	0	0	0	0	0	0	0	0.066435074830375	0	0	0	0	0
e5c2f0a900a163bcb2936ac6848073ec	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1
f848dcb73dd915f8b05b7b3a3106d49d	0	0.113929755478287	0	0	0	0	0	0	0	0	0	0	0	0	0	0
914567b1bc2ae2265c4dbba732a985d4	0	0	0.0510701675431694	0	0	0	0	0.0254394460529351	0	0	0	0.0507332095346496	0	0	0.0201742510889601	0
fd8383a51d6094b3be729a54abd33f84	0	0	0	0	0	0.0286006277906701	0.0342078528741786	0.0278675169072567	0.0151428268572337	0	0.021221906201572	0.0279883592633163	0.0280074322915162	0.0315833220927433	0	0.031943828249997
08d995bee090d6d2e544dcfd07d4cee8	0	0	0	0	0	0	0.0447885929022389	0.0321786367761022	0	0	0.0379628999030714	0	0	0	0	0.0494871659305393
c56264f240385c9dbea4d1878d38218c	0	0	0	0	0	0	0	0	0.0741843981270712	0	0	0	0	0	0	0
0cf1e035ca3dbb38463315578f04a26a	0	0	0	0	0	0	0	0	0.0535379777854187	0.0516817395845001	0	0	0	0	0	0
8794371d79f1e5f22518302d7b542ebb	0	0	0	0	0	0	0	0	0.0302856537144674	0.0481934706607701	0.042443812403144	0	0	0	0	0
abd35ec1a2bcce186375a38ca6a9462f	0	0	0	0	0	0	0	0	0	0.0538819382345618	0	0	0.0412258240797566	0	0.0368329746739887	0
c189573714e73acf79f6ce7db96e280f	0	0	0	0	0	0	0	0	0	0	0	0	0.0792169811878168	0	0	0
a0b84cd4530e99663de0f916d23812c0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.109407837072888	0	0
a69920a0bec328d99bb5f53fdbbbccd6	0	0	0	0	0	0	0	0	0	0	0	0	0	0.109407837072888	0	0
eef2105a85265c2b24b97c6a94de7fc1	0	0	0.063158163896435	0.0670007306309987	0	0	0	0	0	0	0	0	0	0	0	0
d5d7d1bdea1a2f0cc4c2b2d31b1992cf	0	0	0.0410808257418594	0	0	0	0	0	0.023942911541214	0.0323291629407371	0	0.042314421837409	0	0	0.0285306995007275	0
b5d7bd42c1236fd7f41b9b8ba8adfc9a	0	0	0	0	0	0	0	0.0779958646693134	0	0	0	0	0	0	0	0
59de8f441f7ba07f4b4e46ad25848ce3	0	0	0	0	0	0	0	0	0.0386067848179958	0	0	0	0	0.0920804159010954	0	0
8317fc06e8280a1f2cac4d26ff1ac3c8	0	0	0	0	0	0	0	0	0.0370921990635356	0	0.0561478861560988	0	0	0	0	0
856c4525f3afcf7323e8973c303e549f	0	0	0	0	0	0	0	0	0	0.0738791915472597	0	0	0	0	0	0
1472e4f3693faa4f541e6350cb7b2d4d	0	0	0	0	0	0	0	0	0	0.0738791915472597	0	0	0	0	0	0
e65b5bf0de5453a879e3cc282486b1f8	0	0	0	0	0	0	0	0	0	0	0.065065132341264	0	0	0	0	0
a47ca88877a8e3e05994f599558778f1	0	0	0	0	0	0	0	0	0	0	0	0.0625838738914611	0	0	0.0403485021779202	0
ab4a32acc7c2979848ed19b663d10027	0	0	0	0	0	0	0	0	0	0	0	0	0.078387461143882	0	0	0
2f2590232022b45be90c2fe0471c7fe7	0	0	0	0	0	0	0	0	0	0	0	0	0.078387461143882	0	0	0
451d54a55b4b257deb9a510395ca7869	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0798519862600364	0
23cdf627adc13fe0fac878d24e65167d	0.118992823461746	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7109b433163f6a01631b5d15d0401bc9	0.141629788710382	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7b6a235db2abe8cc6d2cc1d3d4cc6cdc	0	0.111530965658435	0	0	0	0	0	0	0	0	0	0	0	0	0	0
72d1b5115d02e3236304f72f6e30da41	0	0	0	0	0.0909744931412261	0	0	0	0	0	0	0	0	0	0	0
a36973f1fda49f2e74c14f23cf93c969	0	0	0	0	0.0770544453583194	0	0.0466174455042605	0	0	0	0	0	0	0	0	0
98c08a6032f2cfb932ae7b3310fd5ab4	0	0	0	0	0	0.0420989842123414	0	0	0	0	0	0	0	0.0907161861737761	0	0
22a3ad1a4bf726fc684452f86c94c4cd	0	0	0	0	0	0.0286006277906701	0.0483772094743269	0.0254394460529351	0.0262281454869473	0	0.0284721749273036	0.0259121855656335	0	0	0	0
71b53bc333e0169b7590b69ee79808f9	0	0	0	0	0	0	0.0258587061687322	0.0377327962660658	0.0370921990635356	0.0263966510053672	0.0268438239549679	0	0	0.0353112275773224	0	0
990a88795237a7b4f528b7a39cb695c8	0	0	0	0	0	0	0	0.034130598410581	0.0262281454869473	0	0.0328768357173857	0	0	0.0446655624483553	0	0.0473803541479343
1275852e1838062a159923461de17c9e	0	0	0	0	0	0	0	0	0.0466733269616331	0.0559957527795295	0	0	0	0	0	0
db072e71d2c00625d48ffbdc29ca9dbd	0	0	0	0	0	0	0	0	0.0386067848179958	0.0357412344202292	0	0	0	0.0740694558456913	0	0
9f1cb38ec3b2da880f0f649f11841216	0	0	0	0	0	0	0	0	0	0.0730890170474345	0	0	0	0	0	0
2fd9721d5ca6da049c5283f1ca4db5a8	0	0	0	0	0	0	0	0	0	0	0.0561478861560988	0.0350852651138767	0	0	0	0
383cb584fdbd253b10baca25616c62da	0	0	0	0	0	0	0	0	0	0	0	0.0461110721609042	0	0.0820558778046659	0	0
0b1150d73a4b5a91455eba960ed3cd41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0789979297661627	0
9f1f6abc38c414d945509e826ea4018e	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0789979297661627	0
7d1792f54b4865f8a7220b6605d843f2	0	0	0.0495453400231713	0	0	0	0	0	0.0386067848179958	0	0	0.042314421837409	0	0	0	0
ff4526a0bb1a79bd72b0804944928dd7	0	0	0.0247726700115857	0.0637304069598632	0	0	0.0342078528741786	0	0	0	0	0.0334524877198449	0	0	0	0.031943828249997
265775d14c24dca3a21c87cd4c87f355	0	0	0	0	0	0.0572012555813402	0	0	0	0	0	0	0	0	0	0.0654653670707977
13c2c4ef603b8c961e75c9fe5208ce5b	0	0	0	0	0	0.0547660326912736	0	0	0	0	0	0.0507332095346496	0	0	0	0
a09ac1ddc12f46f614bc1687ac3019b6	0	0	0	0	0	0.0436881805913344	0	0	0	0	0	0	0	0.087924247603879	0	0
359f7ff69a69000079c263bbe1684565	0	0	0	0	0	0.0286006277906701	0	0	0	0.0431055505876494	0	0	0.0548354721902543	0	0	0
5a139e2ef612a7644fa243d717ac5005	0	0	0	0	0	0	0.0500751691729854	0.0359768096273196	0	0	0	0.0473089618285241	0	0	0	0
ee39e9e3657a81d5792aaee9d8b637ab	0	0	0	0	0	0	0	0	0.0718287346236419	0	0	0	0	0	0	0
ba61c99402c3598d55cde64660955859	0	0	0	0	0	0	0	0	0.0466733269616331	0	0.0483933918495827	0	0	0	0	0
f901f69699624c07fee64b57c722c184	0	0	0	0	0	0	0	0	0	0	0.0355110412114217	0	0.0605029687698439	0.027351959268222	0	0
841c518d76dfeb71acb1d63eb106c3e2	0	0	0	0	0	0	0	0	0	0	0	0.0496180577635	0.0548354721902543	0	0	0
e4304c9496921fcf8a88c1ef30dfd0eb	0	0.109079436274963	0	0	0	0	0	0	0	0	0	0	0	0	0	0
34228db34b430651a7d435b852c3b020	0	0	0.0567613177471269	0	0	0	0	0	0.0355130768697233	0	0	0	0.0396084905939084	0	0	0
7571b338afc8f5e3dbabffcc9a81bb65	0	0	0.0175169229532888	0	0	0	0	0	0	0	0	0.0183226821288236	0	0	0.0727392967453308	0
62c5003aab07d42ddf09cc27c1cfdcee	0	0	0	0	0	0.0452215631646135	0.0500751691729854	0.0425683352193218	0	0	0	0	0	0	0	0
249c7d8e1b9cbcf07ff934324dd62ecf	0	0	0	0	0	0.0308922087538351	0	0.0394106203599039	0.0302856537144674	0	0	0.0259121855656335	0.0379222425919198	0	0	0
dbc7395f0e31f8c6960609baf5f455d1	0	0	0	0	0	0	0.0659270236753138	0	0.0454284805717011	0	0	0	0	0	0	0
4b1761dd4763fad5e08e7fee6d3ffda5	0	0	0	0	0	0	0.0633406355219536	0.0508788921058703	0	0	0	0	0	0	0	0
bec065dbd0ba6cff3ba6ca652f7dcd36	0	0	0	0	0	0	0.0533090884377469	0	0	0	0	0	0.0594127358908626	0	0	0
daec21571110b039fd4772d8bd3a7537	0	0	0	0	0	0	0	0	0.0386067848179958	0.0600003871005203	0	0	0	0	0	0
973fd45b80244543f4ffda89f36e4357	0	0	0	0	0	0	0	0	0	0.0714824688404585	0	0	0	0	0	0
656d87ac0c0689d9903f4c06ec9d609a	0	0	0	0	0	0	0	0	0	0	0.0445154459984914	0	0.0536301497890957	0	0	0
72401a87d477f809759666b12c3becfb	0	0	0	0	0	0	0	0	0	0	0	0.0607694617742583	0	0	0.0386307497425064	0
cb9124627da83727765da1b6b76da385	0	0	0	0	0	0	0	0	0	0	0	0	0.0758444851838397	0	0	0
2c52eda3d90d192c603f68fab4b3a9b9	0.15927564648565	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
db90cd1ecea1ba93ac4f91d97fc928ae	0	0.107832773203438	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9774f0d9c5ca18b0e0bc6e0126a9227b	0	0	0.0812226303418963	0	0	0	0	0	0	0	0	0	0	0	0	0
9a1a88bbe72062db060ef47d3a198b74	0	0	0.0463454218694814	0	0	0.0369232517081141	0	0	0	0	0	0.0461110721609042	0	0	0	0
33727d77f382eb9bfaf8f71c9fe8a199	0	0	0.0350338459065777	0.0864975713058623	0	0	0	0	0	0	0	0	0	0	0	0
325511ac0cddf69ed7b036929acb5f3d	0	0	0.027696687065038	0	0	0.0261086816662652	0.0365697329692419	0.0254394460529351	0.0321227866712512	0	0.0232474334797195	0.0211572109187045	0	0.0157916610463716	0	0
0cbb3ecacb7228549ecea0722ff425f5	0	0	0	0	0	0.0765656843619465	0	0	0	0	0	0	0	0	0	0
d8ccb0439e8214ed2f85357c0e1ac98e	0	0	0	0	0	0.0639529479391079	0	0.0410198742105398	0	0	0	0	0	0	0	0
e0acf76865ff09226edc48e262b2853e	0	0	0	0	0	0.0369232517081141	0	0.019705310179952	0.0321227866712512	0	0.0268438239549679	0.023654480914262	0.0323401971456342	0	0	0
4295be4387cfe2d55f97464b15cafaa6	0	0	0	0	0	0	0.0447885929022389	0.0495906097847642	0	0	0	0	0.0396084905939084	0	0	0
36758796590a5e081f29f91ab630d986	0	0	0	0	0	0	0	0.0394106203599039	0.0355130768697233	0	0.0355110412114217	0	0	0	0	0.0349927106111883
b2f3315076a7452a9c75afcfa16482c1	0	0	0	0	0	0	0	0	0.0428303822283349	0.0340779299131455	0.0391312615387785	0	0	0	0	0
2fab81666d6e6c907431cb276c15018d	0	0	0	0	0	0	0	0	0	0.0417367698887669	0	0	0.0605029687698439	0	0	0
43aa8916e21a1791d0e41a74e73616cf	0	0	0	0	0	0	0	0	0	0	0	0	0.0749776625994327	0	0	0
ba32b422f1e0c4e36307feac88c574fb	0	0	0	0	0	0	0	0	0	0	0	0	0.0749776625994327	0	0	0
1ebcd06937a6cde4f3bf2d981274b504	0	0	0	0	0	0	0	0	0.0262281454869473	0	0	0.0366453642576472	0	0	0	0.0451753951452626
12c4cf4a9b6a4541ef111f02191bae96	0	0.106571527789671	0	0	0	0	0	0	0	0	0	0	0	0	0	0
22a48443926e773a7d2c64418c7f7613	0	0	0.0391690304801802	0	0	0.0436881805913344	0.0316703177609768	0	0.0370921990635356	0	0	0	0	0	0	0
589a2caa9aab3294df87c0e2e1c5acb0	0	0	0	0.0947533419472648	0	0	0	0	0	0	0	0	0	0	0	0
2b3d61a3df6178b1d2539f6fb793faba	0	0	0	0.0716267939099221	0	0	0	0	0	0	0	0	0	0	0.0494166211107401	0
51669f0265f6c5dbbea44eb50656fe67	0	0	0	0	0.0709773440987676	0	0	0.0425683352193218	0	0	0	0	0	0	0	0
78d1a80ff18149f52381c5dd5be5e28f	0	0	0	0	0.0501885613228496	0.0308922087538351	0	0	0	0	0	0.0484772602645548	0	0	0	0
0f6c163b2ea245597c1fec683e79820c	0	0	0	0	0	0.0330251603078713	0	0.0508788921058703	0	0	0	0	0.0427820594990745	0	0	0
016ee705cab7392b607941e9d84346b4	0	0	0	0	0	0	0	0	0	0.0698389740051647	0	0	0	0	0	0
04614ea2fdd828b23e1cbb8cef82e181	0	0	0	0	0	0	0	0	0	0.0698389740051647	0	0	0	0	0	0
98097fe6ac920cb9530b1cea320c63c1	0	0	0	0	0	0	0	0	0	0	0.0615069276078547	0	0	0	0	0
eab61049e80eba26086191e8a5c31631	0	0	0	0	0	0	0	0	0	0	0	0.0528930272967613	0.0471435334565016	0	0	0
50fef6ef71afa1f94dc655be111437be	0	0	0	0	0	0	0	0	0	0	0	0	0.0741007007048317	0	0	0
bbdf94904ad6e74f84621e25bd6c78ba	0	0	0	0	0	0	0	0	0	0	0	0	0	0.102341660438683	0	0
c70cb42887ec5dfe85dee7ddc07d44e6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0754851356096397	0
677421c56390a7002b144beb0eae3ac3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0754851356096397	0
234e9de69c93558c9471efa87a71b441	0	0	0.079311241888555	0	0	0	0	0	0	0	0	0	0	0	0	0
f984d7e954e51b06dc5122ef009aa82c	0	0	0.0594027758790931	0.062030623117625	0	0	0	0	0	0	0	0	0	0	0	0
ca711d0c5b4f5006f9837de9df8aaedd	0	0	0.0175169229532888	0	0	0	0	0.0321786367761022	0.0321227866712512	0	0.0314771737330768	0.023654480914262	0.0280074322915162	0	0	0
a537c355929f4290dcc7d27c28a669b7	0	0	0	0.05470586747987	0	0.0387254330946837	0	0	0	0	0	0.0334524877198449	0.0280074322915162	0	0	0
2eaaf1a6e704c5ad70693f36fd1db82b	0	0	0	0	0	0.0606710935709257	0	0	0	0	0	0	0.0427820594990745	0	0	0
3f690d68c0b91870c34805fae818fdba	0	0	0	0	0	0.0467046296069373	0	0	0	0	0	0	0.0571699317664694	0	0	0
12a4202a384e9a6e2d9309d2111bbe29	0	0	0	0	0	0	0.0428818129628667	0.0359768096273196	0	0.0263966510053672	0	0.0259121855656335	0	0	0.0329444140738267	0
6175af3aaf908d381265e7e8c1a59454	0	0	0	0	0	0	0	0	0.0355130768697233	0.0431055505876494	0	0.0395815172587525	0	0	0	0
fc2038e24d1c3b935edf9aa6d5f7d019	0	0	0	0	0	0	0	0	0	0	0.0607702911231485	0	0	0	0	0
b497f3b8d5c9a2827388205498164baa	0	0	0	0	0	0	0	0	0	0	0.0607702911231485	0	0	0	0	0
a089ef6b5ec02686a789696c8e185e42	0	0	0	0	0	0	0	0	0	0	0	0.0677361250150179	0	0	0	0
83e32c42599ed786afc14182627f7756	0	0	0	0	0	0	0	0	0	0	0	0	0.0732132351492525	0	0	0
82b668e036cee8e54daa077021b1f76d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0745810893971939	0
3893b55452c332d402f4363b353fa1ff	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0745810893971939	0
95c5abb877993d5014f797f00ff04817	0	0.104003161744176	0	0	0	0	0	0	0	0	0	0	0	0	0	0
a8ef1ee88e9051bc7804f1ec81930594	0	0	0.0410808257418594	0	0	0	0	0	0	0	0	0.0569675338282647	0	0	0	0
909e4906b4e8f307064274e1677b208b	0	0	0.0247726700115857	0	0	0.049537740461807	0.0223942964511195	0.0301003584974046	0	0	0	0.0299208146232201	0	0	0	0
66f28cc60ce37c50ede3fca5f2a4b0a4	0	0	0	0	0.0848341522814187	0	0	0	0	0	0	0	0	0	0	0
f42dd7d935ff8612db1678ff66d6e3a1	0	0	0	0	0	0.0738465034162282	0	0	0	0	0	0	0	0	0	0
36010ee5f4aed614bfaa09645dfff674	0	0	0	0	0	0.0350284722052029	0	0	0	0	0	0.0588991824850206	0	0	0	0
a4c4f00ece0161b3ca94d4862945f5b5	0	0	0	0	0	0.0350284722052029	0	0	0	0.0417367698887669	0	0.042314421837409	0	0	0	0
c5539ad3912b303028b98b57edd1f597	0	0	0	0	0	0	0.0483772094743269	0.0580108624353838	0	0	0	0	0	0	0	0
b103093b3b16c97ed6249960268369d6	0	0	0	0	0	0	0	0.0359768096273196	0	0	0.0251100980475913	0.0211572109187045	0.0498395910358312	0	0	0
5066d5d5960e224fb717ae45f84ee0a9	0	0	0	0	0	0	0	0	0.0556382985953034	0	0	0.0334524877198449	0	0	0	0.0247435829652697
960b3f2c29e462d22c441c4dae5ed53c	0	0	0	0	0	0	0	0	0.0478858230824279	0	0.042443812403144	0	0	0	0	0
128323c723d1fe4dc0152aa67531cbfe	0	0	0	0	0	0	0	0	0.0414703392705098	0.0388548182252192	0	0.0366453642576472	0	0	0	0
